0.054600	0.996999	-0.109617	-2.011967
0.054700	0.996988	-0.109818	-2.012011
0.054800	0.996977	-0.110019	-2.012055
0.054900	0.996966	-0.110220	-2.012100
0.055000	0.996955	-0.110422	-2.012144
0.055100	0.996944	-0.110623	-2.012188
0.055200	0.996933	-0.110824	-2.012233
0.055300	0.996922	-0.111025	-2.012277
0.055400	0.996911	-0.111226	-2.012322
0.055500	0.996900	-0.111428	-2.012367
0.055600	0.996889	-0.111629	-2.012412
0.055700	0.996878	-0.111830	-2.012457
0.055800	0.996866	-0.112031	-2.012502
0.055900	0.996855	-0.112233	-2.012547
0.056000	0.996844	-0.112434	-2.012592
0.056100	0.996833	-0.112635	-2.012637
0.056200	0.996821	-0.112836	-2.012682
0.056300	0.996810	-0.113038	-2.012728
0.056400	0.996799	-0.113239	-2.012773
0.056500	0.996787	-0.113440	-2.012819
0.056600	0.996776	-0.113641	-2.012865
0.056700	0.996765	-0.113843	-2.012910
0.056800	0.996753	-0.114044	-2.012956
0.056900	0.996742	-0.114245	-2.013002
0.057000	0.996730	-0.114447	-2.013048
0.057100	0.996719	-0.114648	-2.013094
0.057200	0.996707	-0.114849	-2.013140
0.057300	0.996696	-0.115051	-2.013186
0.057400	0.996684	-0.115252	-2.013233
0.057500	0.996673	-0.115453	-2.013279
0.057600	0.996661	-0.115655	-2.013326
0.057700	0.996650	-0.115856	-2.013372
0.057800	0.996638	-0.116057	-2.013419
0.057900	0.996626	-0.116259	-2.013466
0.058000	0.996615	-0.116460	-2.013512
0.058100	0.996603	-0.116661	-2.013559
0.058200	0.996591	-0.116863	-2.013606
0.058300	0.996580	-0.117064	-2.013653
0.058400	0.996568	-0.117265	-2.013700
0.058500	0.996556	-0.117467	-2.013748
0.058600	0.996545	-0.117668	-2.013795
0.058700	0.996533	-0.117869	-2.013842
0.058800	0.996521	-0.118071	-2.013890
0.058900	0.996509	-0.118272	-2.013937
0.059000	0.996497	-0.118474	-2.013985
0.059100	0.996485	-0.118675	-2.014033
0.059200	0.996473	-0.118876	-2.014081
0.059300	0.996462	-0.119078	-2.014128
0.059400	0.996450	-0.119279	-2.014176
0.059500	0.996438	-0.119481	-2.014224
0.059600	0.996426	-0.119682	-2.014273
0.059700	0.996414	-0.119884	-2.014321
0.059800	0.996402	-0.120085	-2.014369
0.059900	0.996390	-0.120286	-2.014417
0.060000	0.996378	-0.120488	-2.014466
0.060100	0.996366	-0.120689	-2.014514
0.060200	0.996353	-0.120891	-2.014563
0.060300	0.996341	-0.121092	-2.014612
0.060400	0.996329	-0.121294	-2.014661
0.060500	0.996317	-0.121495	-2.014709
0.060600	0.996305	-0.121697	-2.014758
0.060700	0.996293	-0.121898	-2.014807
0.060800	0.996281	-0.122100	-2.014857
0.060900	0.996268	-0.122301	-2.014906
0.061000	0.996256	-0.122503	-2.014955
0.061100	0.996244	-0.122704	-2.015004
0.061200	0.996232	-0.122906	-2.015054
0.061300	0.996219	-0.123107	-2.015103
0.061400	0.996207	-0.123309	-2.015153
0.061500	0.996195	-0.123510	-2.015203
0.061600	0.996182	-0.123712	-2.015253
0.061700	0.996170	-0.123913	-2.015302
0.061800	0.996157	-0.124115	-2.015352
0.061900	0.996145	-0.124316	-2.015402
0.062000	0.996132	-0.124518	-2.015452
0.062100	0.996120	-0.124719	-2.015503
0.062200	0.996107	-0.124921	-2.015553
0.062300	0.996095	-0.125122	-2.015603
0.062400	0.996082	-0.125324	-2.015654
0.062500	0.996070	-0.125525	-2.015704
0.062600	0.996057	-0.125727	-2.015755
0.062700	0.996045	-0.125929	-2.015806
0.062800	0.996032	-0.126130	-2.015856
0.062900	0.996019	-0.126332	-2.015907
0.063000	0.996007	-0.126533	-2.015958
0.063100	0.995994	-0.126735	-2.016009
0.063200	0.995981	-0.126937	-2.016060
0.063300	0.995969	-0.127138	-2.016112
0.063400	0.995956	-0.127340	-2.016163
0.063500	0.995943	-0.127541	-2.016214
